,data_0x,data_3x,data_5x,data_10x
401,45,6,11.0,0.0
402,5,0,0.0,0.0
403,10,0,0.0,0.0
404,4,0,0.0,0.0
405,22,0,0.0,0.0
406,9,0,0.0,0.0
407,7,0,0.0,0.0
408,6,0,0.0,0.0
409,13,10,10.0,0.0
410,35,11,21.0,23.0
411,49,3,9.0,11.0
412,17,0,0.0,0.0
413,16,0,0.0,0.0
414,7,0,0.0,0.0
415,17,0,0.0,0.0
416,18,14,0.0,0.0
417,19,0,0.0,0.0
418,6,0,0.0,0.0
419,35,22,25.0,0.0
420,17,3,0.0,0.0
421,14,0,0.0,0.0
422,26,6,10.0,13.0
423,16,0,0.0,0.0
424,59,6,8.0,31.0
425,62,17,18.0,0.0
426,30,0,0.0,0.0
427,4,0,0.0,0.0
428,6,0,0.0,0.0
429,14,0,0.0,0.0
430,6,0,0.0,0.0
431,18,0,0.0,0.0
432,9,0,0.0,0.0
433,17,0,0.0,0.0
434,8,0,0.0,0.0
435,64,33,0.0,0.0
436,15,0,0.0,0.0
437,6,0,0.0,0.0
438,6,0,0.0,0.0
439,10,0,0.0,0.0
440,25,15,16.0,0.0
441,11,0,0.0,0.0
442,45,0,0.0,0.0
443,13,10,0.0,0.0
444,6,0,0.0,0.0
445,8,0,0.0,0.0
446,8,0,0.0,0.0
447,34,0,0.0,0.0
448,10,0,0.0,0.0
449,13,4,7.0,0.0
450,9,0,0.0,0.0
451,9,0,0.0,0.0
452,3,0,0.0,0.0
453,25,6,0.0,0.0
454,8,0,0.0,0.0
455,12,3,4.0,0.0
456,14,0,0.0,0.0
457,10,0,0.0,0.0
458,11,0,0.0,0.0
459,13,0,0.0,0.0
460,5,0,0.0,0.0
461,26,11,13.0,22.0
462,22,0,0.0,0.0
463,3,0,0.0,0.0
464,62,23,24.0,0.0
465,18,0,0.0,0.0
466,33,0,0.0,0.0
467,18,0,0.0,0.0
468,14,5,0.0,0.0
469,11,0,0.0,0.0
470,9,3,0.0,0.0
471,9,0,0.0,0.0
472,12,0,0.0,0.0
473,16,0,0.0,0.0
474,6,0,0.0,0.0
475,9,0,0.0,0.0
476,7,0,0.0,0.0
477,12,0,0.0,0.0
478,32,0,0.0,0.0
479,46,30,31.0,35.0
480,24,0,0.0,0.0
481,26,0,0.0,0.0
482,15,0,0.0,0.0
483,10,0,0.0,0.0
484,8,0,0.0,0.0
485,41,36,0.0,0.0
486,8,0,0.0,0.0
487,19,0,0.0,0.0
488,9,0,0.0,0.0
489,16,11,0.0,0.0
490,9,0,0.0,0.0
491,30,0,0.0,0.0
492,6,0,0.0,0.0
493,6,0,0.0,0.0
494,10,0,0.0,0.0
495,18,0,0.0,0.0
496,12,0,0.0,0.0
497,23,5,6.0,7.0
498,12,0,0.0,0.0
499,71,5,7.0,67.0
500,17,11,,
