,data_0x,data_3x,data_5x,data_10x
204,4,0.0,0.0,0.0
205,30,19.0,0.0,0.0
206,18,0.0,0.0,0.0
207,27,20.0,0.0,0.0
208,15,9.0,0.0,0.0
209,2,0.0,0.0,0.0
210,3,0.0,0.0,0.0
211,3,0.0,0.0,0.0
212,0,24.0,37.0,0.0
213,68,17.0,41.0,0.0
214,10,0.0,0.0,0.0
215,0,3.0,17.0,45.0
216,2,0.0,0.0,0.0
217,46,5.0,0.0,0.0
218,2,0.0,0.0,0.0
219,8,0.0,0.0,0.0
220,8,0.0,0.0,0.0
221,3,0.0,0.0,0.0
222,2,0.0,0.0,0.0
223,33,21.0,0.0,0.0
224,7,0.0,0.0,0.0
225,2,0.0,0.0,0.0
226,12,8.0,0.0,0.0
227,33,9.0,0.0,0.0
228,4,0.0,0.0,0.0
229,34,31.0,0.0,0.0
230,2,0.0,0.0,0.0
231,18,0.0,0.0,0.0
232,6,0.0,0.0,0.0
233,2,0.0,0.0,0.0
234,2,0.0,0.0,0.0
235,18,0.0,0.0,0.0
236,20,16.0,0.0,0.0
237,7,0.0,0.0,0.0
238,20,0.0,0.0,0.0
239,10,0.0,0.0,0.0
240,9,0.0,0.0,0.0
241,0,42.0,52.0,89.0
242,20,16.0,0.0,0.0
243,12,0.0,0.0,0.0
244,2,0.0,0.0,0.0
245,5,0.0,0.0,0.0
246,3,0.0,0.0,0.0
247,10,7.0,0.0,0.0
248,2,0.0,0.0,0.0
249,25,0.0,0.0,0.0
250,1,0.0,0.0,0.0
251,0,11.0,44.0,0.0
252,2,0.0,0.0,0.0
253,2,0.0,0.0,0.0
254,91,7.0,50.0,0.0
255,11,0.0,0.0,0.0
256,12,0.0,0.0,0.0
257,6,0.0,0.0,0.0
258,43,18.0,26.0,0.0
259,7,0.0,0.0,0.0
260,29,7.0,0.0,0.0
261,4,0.0,0.0,0.0
262,6,0.0,0.0,0.0
263,2,0.0,0.0,0.0
264,29,0.0,0.0,0.0
265,1,0.0,0.0,0.0
266,2,0.0,0.0,0.0
267,72,11.0,26.0,53.0
268,0,23.0,34.0,0.0
269,10,0.0,0.0,0.0
270,22,17.0,19.0,0.0
271,6,0.0,0.0,0.0
272,0,21.0,36.0,0.0
273,7,0.0,0.0,0.0
274,6,0.0,0.0,0.0
275,2,0.0,0.0,0.0
276,12,9.0,0.0,0.0
277,2,0.0,0.0,0.0
278,23,14.0,0.0,0.0
279,3,0.0,0.0,0.0
280,2,0.0,0.0,0.0
281,2,0.0,0.0,0.0
282,3,0.0,0.0,0.0
283,4,0.0,0.0,0.0
284,20,0.0,0.0,0.0
285,11,0.0,0.0,0.0
286,1,0.0,0.0,0.0
287,4,0.0,0.0,0.0
288,6,0.0,0.0,0.0
289,7,0.0,0.0,0.0
290,29,6.0,0.0,0.0
291,9,0.0,0.0,0.0
292,0,16.0,21.0,69.0
293,2,0.0,0.0,0.0
294,2,0.0,0.0,0.0
295,9,0.0,0.0,0.0
296,11,0.0,0.0,0.0
297,26,8.0,14.0,0.0
298,2,0.0,0.0,0.0
299,1,0.0,0.0,0.0
300,2,0.0,0.0,0.0
301,9,0.0,0.0,0.0
302,91,18.0,30.0,68.0
303,2,0.0,0.0,0.0
304,8,0.0,0.0,0.0
305,7,0.0,0.0,0.0
306,65,7.0,33.0,0.0
307,7,0.0,0.0,0.0
308,0,9.0,20.0,84.0
309,49,31.0,0.0,0.0
310,1,0.0,0.0,0.0
311,14,0.0,0.0,0.0
312,12,0.0,0.0,0.0
313,63,21.0,0.0,0.0
314,3,0.0,0.0,0.0
315,49,11.0,31.0,0.0
316,15,2.0,0.0,0.0
317,2,0.0,0.0,0.0
318,58,10.0,27.0,0.0
319,7,0.0,0.0,0.0
320,6,0.0,0.0,0.0
321,1,0.0,0.0,0.0
322,2,0.0,0.0,0.0
323,6,0.0,0.0,0.0
324,10,0.0,0.0,0.0
325,26,15.0,0.0,0.0
326,6,0.0,0.0,0.0
327,2,0.0,0.0,0.0
328,89,44.0,47.0,66.0
329,34,6.0,0.0,0.0
330,14,8.0,0.0,0.0
331,34,9.0,0.0,0.0
332,4,0.0,0.0,0.0
333,14,0.0,0.0,0.0
334,6,0.0,0.0,0.0
335,28,0.0,0.0,0.0
336,14,0.0,0.0,0.0
337,8,0.0,0.0,0.0
338,2,0.0,0.0,0.0
339,3,0.0,0.0,0.0
340,2,0.0,0.0,0.0
341,43,8.0,26.0,0.0
342,0,16.0,28.0,0.0
343,18,0.0,0.0,0.0
344,4,0.0,0.0,0.0
345,1,0.0,0.0,0.0
346,4,0.0,0.0,0.0
347,2,0.0,0.0,0.0
348,3,0.0,0.0,0.0
349,19,0.0,0.0,0.0
350,4,0.0,0.0,0.0
351,22,14.0,0.0,0.0
352,3,0.0,0.0,0.0
353,5,0.0,0.0,0.0
354,2,0.0,0.0,0.0
355,35,0.0,0.0,0.0
356,0,18.0,56.0,84.0
357,6,0.0,0.0,0.0
358,4,0.0,0.0,0.0
359,3,0.0,0.0,0.0
360,4,0.0,0.0,0.0
361,1,0.0,0.0,0.0
362,31,23.0,0.0,0.0
363,2,0.0,0.0,0.0
364,4,0.0,0.0,0.0
365,13,0.0,0.0,0.0
366,3,0.0,0.0,0.0
367,0,19.0,0.0,0.0
368,7,0.0,0.0,0.0
369,10,0.0,0.0,0.0
370,17,11.0,0.0,0.0
371,12,0.0,0.0,0.0
372,24,0.0,0.0,0.0
373,12,0.0,0.0,0.0
374,0,17.0,24.0,72.0
375,4,0.0,0.0,0.0
376,0,14.0,56.0,0.0
377,2,0.0,0.0,0.0
378,0,55.0,87.0,0.0
379,27,0.0,0.0,0.0
380,5,0.0,0.0,0.0
381,22,0.0,0.0,0.0
382,48,14.0,26.0,0.0
383,14,7.0,0.0,0.0
384,2,0.0,0.0,0.0
385,5,0.0,0.0,0.0
386,0,9.0,20.0,59.0
387,3,0.0,0.0,0.0
388,7,0.0,0.0,0.0
389,2,0.0,0.0,0.0
390,53,29.0,0.0,0.0
391,21,0.0,0.0,0.0
392,10,0.0,0.0,0.0
393,16,8.0,0.0,0.0
394,12,0.0,0.0,0.0
395,21,4.0,10.0,0.0
396,1,0.0,0.0,0.0
397,1,0.0,0.0,0.0
398,44,3.0,9.0,0.0
399,96,12.0,19.0,47.0
400,3,0.0,0.0,0.0
401,22,0.0,0.0,0.0
402,6,0.0,0.0,0.0
403,11,0.0,0.0,0.0
404,2,0.0,0.0,0.0
405,48,5.0,20.0,0.0
406,23,0.0,0.0,0.0
407,22,0.0,0.0,0.0
408,9,0.0,0.0,0.0
409,35,0.0,0.0,0.0
410,43,11.0,0.0,0.0
411,6,0.0,0.0,0.0
412,18,7.0,0.0,0.0
413,15,0.0,0.0,0.0
414,3,0.0,0.0,0.0
415,0,4.0,10.0,39.0
416,10,0.0,0.0,0.0
417,13,0.0,0.0,0.0
418,6,0.0,0.0,0.0
419,9,6.0,0.0,0.0
420,3,0.0,0.0,0.0
421,2,0.0,0.0,0.0
422,19,0.0,0.0,0.0
423,4,0.0,0.0,0.0
424,0,27.0,37.0,55.0
425,0,11.0,37.0,77.0
426,2,0.0,0.0,0.0
427,10,0.0,0.0,0.0
428,50,10.0,32.0,0.0
429,2,0.0,0.0,0.0
430,4,0.0,0.0,0.0
431,26,16.0,0.0,0.0
432,23,10.0,0.0,0.0
433,15,0.0,0.0,0.0
434,2,0.0,0.0,0.0
435,4,0.0,0.0,0.0
436,7,0.0,0.0,0.0
437,10,3.0,0.0,0.0
438,11,0.0,0.0,0.0
439,0,3.0,11.0,62.0
440,6,0.0,0.0,0.0
441,9,0.0,0.0,0.0
442,5,0.0,0.0,0.0
443,7,0.0,0.0,0.0
444,2,0.0,0.0,0.0
445,1,0.0,0.0,0.0
446,8,0.0,0.0,0.0
447,2,0.0,0.0,0.0
448,3,0.0,0.0,0.0
449,3,0.0,0.0,0.0
450,12,0.0,0.0,0.0
451,15,0.0,0.0,0.0
452,6,0.0,0.0,0.0
453,5,0.0,0.0,0.0
454,4,0.0,0.0,0.0
455,5,0.0,0.0,0.0
456,2,0.0,0.0,0.0
457,21,0.0,0.0,0.0
458,2,0.0,0.0,0.0
459,2,0.0,0.0,0.0
460,31,22.0,0.0,0.0
461,17,0.0,0.0,0.0
462,58,27.0,0.0,0.0
463,2,0.0,0.0,0.0
464,80,11.0,18.0,38.0
465,47,10.0,36.0,0.0
466,3,0.0,0.0,0.0
467,3,0.0,0.0,0.0
468,11,0.0,0.0,0.0
469,1,0.0,0.0,0.0
470,2,0.0,0.0,0.0
471,7,0.0,0.0,0.0
472,0,10.0,29.0,86.0
473,33,20.0,0.0,0.0
474,0,8.0,43.0,76.0
475,8,0.0,0.0,0.0
476,49,0.0,0.0,0.0
477,3,0.0,0.0,0.0
478,11,0.0,0.0,0.0
479,3,0.0,0.0,0.0
480,8,0.0,0.0,0.0
481,0,21.0,45.0,0.0
482,5,0.0,0.0,0.0
483,6,0.0,0.0,0.0
484,8,0.0,0.0,0.0
485,10,0.0,0.0,0.0
486,0,15.0,52.0,0.0
487,0,13.0,30.0,43.0
488,6,0.0,0.0,0.0
489,21,0.0,0.0,0.0
490,6,0.0,0.0,0.0
491,10,0.0,0.0,0.0
492,3,0.0,0.0,0.0
493,2,0.0,0.0,0.0
494,2,0.0,0.0,0.0
495,4,0.0,0.0,0.0
496,0,11.0,17.0,73.0
497,3,0.0,0.0,0.0
498,2,0.0,0.0,0.0
499,4,0.0,0.0,0.0
500,2,0.0,0.0,0.0
