,data_0x,data_3x,data_5x,data_10x
349,0,77.0,99.0,0.0
350,9,0.0,0.0,0.0
351,51,0.0,0.0,0.0
352,0,28.0,63.0,0.0
353,14,0.0,0.0,0.0
354,13,0.0,0.0,0.0
355,8,0.0,0.0,0.0
356,31,0.0,0.0,0.0
357,15,0.0,0.0,0.0
358,0,28.0,56.0,0.0
359,97,53.0,0.0,0.0
360,35,0.0,0.0,0.0
361,0,50.0,81.0,0.0
362,0,42.0,76.0,0.0
363,10,0.0,0.0,0.0
364,23,0.0,0.0,0.0
365,0,43.0,80.0,0.0
366,5,0.0,0.0,0.0
367,89,77.0,0.0,0.0
368,10,0.0,0.0,0.0
369,86,76.0,0.0,0.0
370,0,42.0,59.0,0.0
371,45,40.0,0.0,0.0
372,0,33.0,60.0,0.0
373,0,42.0,82.0,0.0
374,6,0.0,0.0,0.0
375,82,37.0,0.0,0.0
376,11,0.0,0.0,0.0
377,37,0.0,0.0,0.0
378,15,0.0,0.0,0.0
379,13,0.0,0.0,0.0
380,10,0.0,0.0,0.0
381,0,37.0,68.0,0.0
382,9,0.0,0.0,0.0
383,14,0.0,0.0,0.0
384,38,0.0,0.0,0.0
385,26,0.0,0.0,0.0
386,4,0.0,0.0,0.0
387,90,21.0,0.0,0.0
388,14,0.0,0.0,0.0
389,0,34.0,0.0,0.0
390,4,0.0,0.0,0.0
391,17,0.0,0.0,0.0
392,53,0.0,0.0,0.0
393,58,0.0,0.0,0.0
394,11,0.0,0.0,0.0
395,21,0.0,0.0,0.0
396,4,0.0,0.0,0.0
397,68,0.0,0.0,0.0
398,52,33.0,0.0,0.0
399,18,0.0,0.0,0.0
400,57,36.0,0.0,0.0
401,10,0.0,0.0,0.0
402,27,0.0,0.0,0.0
403,14,0.0,0.0,0.0
404,72,31.0,0.0,0.0
405,18,0.0,0.0,0.0
406,14,0.0,0.0,0.0
407,11,0.0,0.0,0.0
408,8,0.0,0.0,0.0
409,30,0.0,0.0,0.0
410,35,0.0,0.0,0.0
411,59,0.0,0.0,0.0
412,37,0.0,0.0,0.0
413,12,0.0,0.0,0.0
414,6,0.0,0.0,0.0
415,73,24.0,0.0,0.0
416,10,0.0,0.0,0.0
417,97,40.0,80.0,0.0
418,48,30.0,0.0,0.0
419,9,0.0,0.0,0.0
420,56,0.0,0.0,0.0
421,0,34.0,68.0,0.0
422,9,0.0,0.0,0.0
423,48,0.0,0.0,0.0
424,14,0.0,0.0,0.0
425,63,0.0,0.0,0.0
426,38,0.0,0.0,0.0
427,0,44.0,88.0,0.0
