,data_0x,data_3x,data_5x,data_10x
261,34,0.0,0.0,0.0
262,29,0.0,0.0,0.0
263,8,0.0,0.0,0.0
264,7,0.0,0.0,0.0
265,33,0.0,0.0,0.0
266,86,35.0,61.0,0.0
267,28,0.0,0.0,0.0
268,48,22.0,0.0,0.0
269,11,0.0,0.0,0.0
270,52,27.0,0.0,0.0
271,28,0.0,0.0,0.0
272,86,23.0,49.0,0.0
273,8,0.0,0.0,0.0
274,13,0.0,0.0,0.0
275,15,0.0,0.0,0.0
276,43,19.0,0.0,0.0
277,8,0.0,0.0,0.0
278,8,0.0,0.0,0.0
279,99,20.0,57.0,0.0
280,41,0.0,0.0,0.0
281,12,0.0,0.0,0.0
282,14,0.0,0.0,0.0
283,0,24.0,71.0,0.0
284,41,0.0,0.0,0.0
285,16,0.0,0.0,0.0
286,22,0.0,0.0,0.0
287,21,0.0,0.0,0.0
288,57,35.0,0.0,0.0
289,11,0.0,0.0,0.0
290,28,0.0,0.0,0.0
291,29,0.0,0.0,0.0
292,12,0.0,0.0,0.0
293,29,0.0,0.0,0.0
294,16,0.0,0.0,0.0
295,20,0.0,0.0,0.0
296,36,19.0,0.0,0.0
297,12,0.0,0.0,0.0
298,13,0.0,0.0,0.0
299,14,0.0,0.0,0.0
300,8,0.0,0.0,0.0
301,37,0.0,0.0,0.0
302,87,38.0,78.0,0.0
303,30,0.0,0.0,0.0
304,10,0.0,0.0,0.0
305,17,0.0,0.0,0.0
306,15,0.0,0.0,0.0
307,0,20.0,40.0,83.0
308,9,0.0,0.0,0.0
309,9,0.0,0.0,0.0
310,37,13.0,0.0,0.0
311,10,0.0,0.0,0.0
312,15,0.0,0.0,0.0
313,7,0.0,0.0,0.0
314,22,0.0,0.0,0.0
315,12,0.0,0.0,0.0
316,28,0.0,0.0,0.0
317,14,0.0,0.0,0.0
318,28,0.0,0.0,0.0
319,16,0.0,0.0,0.0
320,58,25.0,0.0,0.0
321,31,0.0,0.0,0.0
322,32,0.0,0.0,0.0
323,18,0.0,0.0,0.0
324,10,0.0,0.0,0.0
325,44,0.0,0.0,0.0
326,0,18.0,48.0,0.0
327,23,0.0,0.0,0.0
328,9,0.0,0.0,0.0
329,11,0.0,0.0,0.0
330,7,0.0,0.0,0.0
331,45,0.0,0.0,0.0
332,9,0.0,0.0,0.0
333,0,34.0,62.0,0.0
334,28,0.0,0.0,0.0
335,24,0.0,0.0,0.0
336,32,0.0,0.0,0.0
337,0,26.0,58.0,0.0
338,82,38.0,0.0,0.0
339,18,0.0,0.0,0.0
340,13,0.0,0.0,0.0
341,21,0.0,0.0,0.0
342,16,0.0,0.0,0.0
343,21,0.0,0.0,0.0
344,22,0.0,0.0,0.0
345,11,0.0,0.0,0.0
346,10,0.0,0.0,0.0
347,9,0.0,0.0,0.0
348,24,0.0,0.0,0.0
349,14,0.0,0.0,0.0
350,56,25.0,0.0,0.0
351,96,65.0,0.0,0.0
352,36,0.0,0.0,0.0
353,19,0.0,0.0,0.0
354,49,0.0,0.0,0.0
355,18,0.0,0.0,0.0
356,19,0.0,0.0,0.0
357,9,0.0,0.0,0.0
358,71,23.0,51.0,0.0
359,21,0.0,0.0,0.0
360,29,0.0,0.0,0.0
361,54,0.0,0.0,0.0
362,12,0.0,0.0,0.0
363,68,53.0,0.0,0.0
364,21,0.0,0.0,0.0
365,30,0.0,0.0,0.0
366,19,0.0,0.0,0.0
367,15,0.0,0.0,0.0
368,15,0.0,0.0,0.0
369,11,0.0,0.0,0.0
370,18,0.0,0.0,0.0
371,95,32.0,36.0,0.0
372,0,30.0,35.0,39.0
373,9,0.0,0.0,0.0
374,47,0.0,0.0,0.0
375,14,0.0,0.0,0.0
376,29,0.0,0.0,0.0
377,15,0.0,0.0,0.0
378,37,32.0,0.0,0.0
379,13,0.0,0.0,0.0
380,29,0.0,0.0,0.0
381,13,0.0,0.0,0.0
382,0,30.0,41.0,94.0
383,16,0.0,0.0,0.0
384,14,0.0,0.0,0.0
385,17,0.0,0.0,0.0
386,23,0.0,0.0,0.0
387,58,28.0,0.0,0.0
388,23,0.0,0.0,0.0
389,60,0.0,0.0,0.0
390,17,0.0,0.0,0.0
391,21,0.0,0.0,0.0
392,47,20.0,0.0,0.0
393,12,0.0,0.0,0.0
394,21,0.0,0.0,0.0
395,11,0.0,0.0,0.0
396,15,0.0,0.0,0.0
397,51,47.0,0.0,0.0
398,24,20.0,0.0,0.0
399,13,0.0,0.0,0.0
400,42,22.0,0.0,0.0
401,8,0.0,0.0,0.0
402,58,30.0,0.0,0.0
403,24,0.0,0.0,0.0
404,21,0.0,0.0,0.0
405,0,37.0,54.0,0.0
406,10,0.0,0.0,0.0
407,22,0.0,0.0,0.0
408,34,0.0,0.0,0.0
409,51,45.0,0.0,0.0
410,58,20.0,0.0,0.0
411,30,0.0,0.0,0.0
412,12,0.0,0.0,0.0
413,75,34.0,0.0,0.0
414,0,20.0,21.0,0.0
415,18,0.0,0.0,0.0
416,41,0.0,0.0,0.0
417,10,0.0,0.0,0.0
418,0,42.0,64.0,0.0
419,9,0.0,0.0,0.0
420,9,0.0,0.0,0.0
421,54,0.0,0.0,0.0
422,19,0.0,0.0,0.0
423,12,0.0,0.0,0.0
424,34,0.0,0.0,0.0
425,0,29.0,59.0,0.0
426,11,0.0,0.0,0.0
427,30,0.0,0.0,0.0
428,68,32.0,0.0,0.0
429,11,0.0,0.0,0.0
430,12,0.0,0.0,0.0
431,0,19.0,30.0,96.0
432,38,20.0,0.0,0.0
433,10,0.0,0.0,0.0
434,8,0.0,0.0,0.0
435,39,33.0,0.0,0.0
436,22,0.0,0.0,0.0
437,39,21.0,0.0,0.0
438,9,0.0,0.0,0.0
439,20,0.0,0.0,0.0
440,66,21.0,0.0,0.0
441,21,0.0,0.0,0.0
442,41,0.0,0.0,0.0
443,22,0.0,0.0,0.0
444,68,26.0,0.0,0.0
445,22,0.0,0.0,0.0
446,10,0.0,0.0,0.0
447,0,25.0,67.0,0.0
448,30,0.0,0.0,0.0
449,43,21.0,0.0,0.0
450,38,0.0,0.0,0.0
451,15,0.0,0.0,0.0
452,20,0.0,0.0,0.0
453,8,0.0,0.0,0.0
454,36,0.0,0.0,0.0
455,23,0.0,0.0,0.0
456,59,33.0,0.0,0.0
457,21,0.0,0.0,0.0
458,40,35.0,0.0,0.0
459,34,0.0,0.0,0.0
460,8,0.0,0.0,0.0
461,36,0.0,0.0,0.0
462,10,0.0,0.0,0.0
463,9,0.0,0.0,0.0
464,54,40.0,0.0,0.0
465,10,0.0,0.0,0.0
466,13,0.0,0.0,0.0
467,0,30.0,51.0,100.0
468,16,0.0,0.0,0.0
469,12,0.0,0.0,0.0
470,25,0.0,0.0,0.0
471,9,0.0,0.0,0.0
472,0,49.0,54.0,96.0
473,7,0.0,0.0,0.0
474,11,0.0,0.0,0.0
475,8,0.0,0.0,0.0
476,11,0.0,0.0,0.0
477,0,33.0,47.0,0.0
478,23,0.0,0.0,0.0
479,0,25.0,41.0,0.0
480,12,0.0,0.0,0.0
481,11,0.0,0.0,0.0
482,10,0.0,0.0,0.0
483,10,0.0,0.0,0.0
484,26,0.0,0.0,0.0
485,13,0.0,0.0,0.0
486,13,0.0,0.0,0.0
487,10,0.0,0.0,0.0
488,28,0.0,0.0,0.0
489,7,0.0,0.0,0.0
490,27,0.0,0.0,0.0
491,18,0.0,0.0,0.0
492,45,27.0,32.0,0.0
493,41,0.0,0.0,0.0
494,19,0.0,0.0,0.0
495,75,26.0,48.0,0.0
496,11,0.0,0.0,0.0
497,54,0.0,0.0,0.0
498,34,0.0,0.0,0.0
499,27,0.0,0.0,0.0
500,11,,,
