,data_0x,data_3x,data_5x,data_10x
74,13,0.0,0.0,0.0
75,0,24.0,0.0,0.0
76,41,10.0,0.0,0.0
77,67,37.0,0.0,0.0
78,5,0.0,0.0,0.0
79,5,0.0,0.0,0.0
80,7,0.0,0.0,0.0
81,4,0.0,0.0,0.0
82,33,0.0,0.0,0.0
83,68,33.0,0.0,0.0
84,28,0.0,0.0,0.0
85,2,0.0,0.0,0.0
86,2,0.0,0.0,0.0
87,9,0.0,0.0,0.0
88,0,21.0,70.0,0.0
89,75,15.0,59.0,0.0
90,10,0.0,0.0,0.0
91,31,0.0,0.0,0.0
92,78,44.0,0.0,0.0
93,10,0.0,0.0,0.0
94,40,21.0,0.0,0.0
95,5,0.0,0.0,0.0
96,5,0.0,0.0,0.0
97,2,0.0,0.0,0.0
98,0,32.0,90.0,0.0
99,36,18.0,0.0,0.0
100,93,35.0,80.0,0.0
101,36,0.0,0.0,0.0
102,34,23.0,0.0,0.0
103,15,8.0,0.0,0.0
104,13,0.0,0.0,0.0
105,34,0.0,0.0,0.0
106,5,0.0,0.0,0.0
107,9,0.0,0.0,0.0
108,7,0.0,0.0,0.0
109,11,0.0,0.0,0.0
110,13,0.0,0.0,0.0
111,18,0.0,0.0,0.0
112,2,0.0,0.0,0.0
113,11,0.0,0.0,0.0
114,3,0.0,0.0,0.0
115,13,0.0,0.0,0.0
116,8,0.0,0.0,0.0
117,37,0.0,0.0,0.0
118,24,0.0,0.0,0.0
119,6,0.0,0.0,0.0
120,29,0.0,0.0,0.0
121,18,0.0,0.0,0.0
122,6,0.0,0.0,0.0
123,8,0.0,0.0,0.0
124,27,0.0,0.0,0.0
125,2,0.0,0.0,0.0
126,2,0.0,0.0,0.0
127,82,12.0,0.0,0.0
128,50,19.0,40.0,0.0
129,24,0.0,0.0,0.0
130,0,59.0,0.0,0.0
131,6,0.0,0.0,0.0
132,14,0.0,0.0,0.0
133,3,0.0,0.0,0.0
134,9,0.0,0.0,0.0
135,7,0.0,0.0,0.0
136,58,22.0,0.0,0.0
137,10,0.0,0.0,0.0
138,11,0.0,0.0,0.0
139,0,5.0,18.0,87.0
140,2,0.0,0.0,0.0
141,25,0.0,0.0,0.0
142,8,0.0,0.0,0.0
143,0,46.0,64.0,0.0
144,23,0.0,0.0,0.0
145,9,0.0,0.0,0.0
146,3,0.0,0.0,0.0
147,84,48.0,0.0,0.0
148,0,30.0,63.0,0.0
149,0,6.0,32.0,0.0
150,15,0.0,0.0,0.0
151,2,0.0,0.0,0.0
152,9,0.0,0.0,0.0
153,2,0.0,0.0,0.0
154,18,0.0,0.0,0.0
155,10,0.0,0.0,0.0
156,31,12.0,0.0,0.0
157,88,38.0,0.0,0.0
158,0,14.0,64.0,98.0
159,7,0.0,0.0,0.0
160,8,0.0,0.0,0.0
161,24,0.0,0.0,0.0
162,73,8.0,0.0,0.0
163,2,0.0,0.0,0.0
164,19,0.0,0.0,0.0
165,7,0.0,0.0,0.0
166,10,0.0,0.0,0.0
167,18,0.0,0.0,0.0
168,9,0.0,0.0,0.0
169,13,0.0,0.0,0.0
170,6,0.0,0.0,0.0
171,8,0.0,0.0,0.0
172,3,0.0,0.0,0.0
173,2,0.0,0.0,0.0
174,0,16.0,78.0,0.0
175,51,37.0,0.0,0.0
176,13,0.0,0.0,0.0
177,0,25.0,83.0,0.0
178,20,0.0,0.0,0.0
179,11,0.0,0.0,0.0
180,56,12.0,0.0,0.0
181,13,0.0,0.0,0.0
182,14,0.0,0.0,0.0
183,3,0.0,0.0,0.0
184,54,9.0,0.0,0.0
185,74,26.0,0.0,0.0
186,23,0.0,0.0,0.0
187,18,0.0,0.0,0.0
188,12,0.0,0.0,0.0
189,30,0.0,0.0,0.0
190,31,0.0,0.0,0.0
191,53,12.0,29.0,0.0
192,35,0.0,0.0,0.0
193,85,58.0,0.0,0.0
194,20,0.0,0.0,0.0
195,1,0.0,0.0,0.0
196,0,32.0,73.0,0.0
197,78,15.0,39.0,0.0
198,2,0.0,0.0,0.0
199,33,19.0,0.0,0.0
200,2,0.0,0.0,0.0
201,16,0.0,0.0,0.0
202,0,26.0,79.0,0.0
203,3,0.0,0.0,0.0
204,5,0.0,0.0,0.0
205,65,29.0,0.0,0.0
206,3,0.0,0.0,0.0
207,38,0.0,0.0,0.0
208,0,17.0,26.0,67.0
209,10,0.0,0.0,0.0
210,8,0.0,0.0,0.0
211,36,0.0,0.0,0.0
212,4,0.0,0.0,0.0
213,16,0.0,0.0,0.0
214,97,53.0,0.0,0.0
215,7,0.0,0.0,0.0
216,11,0.0,0.0,0.0
217,4,0.0,0.0,0.0
218,13,0.0,0.0,0.0
219,42,27.0,0.0,0.0
220,17,0.0,0.0,0.0
221,5,0.0,0.0,0.0
222,8,0.0,0.0,0.0
223,0,24.0,56.0,0.0
224,8,0.0,0.0,0.0
225,2,0.0,0.0,0.0
226,34,9.0,0.0,0.0
227,3,0.0,0.0,0.0
228,44,0.0,0.0,0.0
229,20,0.0,0.0,0.0
230,0,32.0,57.0,0.0
231,11,0.0,0.0,0.0
232,18,0.0,0.0,0.0
233,6,0.0,0.0,0.0
234,2,0.0,0.0,0.0
235,5,0.0,0.0,0.0
236,51,0.0,0.0,0.0
237,8,0.0,0.0,0.0
238,0,18.0,46.0,0.0
239,3,0.0,0.0,0.0
240,2,0.0,0.0,0.0
241,24,0.0,0.0,0.0
242,0,18.0,39.0,0.0
243,31,0.0,0.0,0.0
244,53,24.0,0.0,0.0
245,17,0.0,0.0,0.0
246,0,21.0,35.0,0.0
247,2,0.0,0.0,0.0
248,21,0.0,0.0,0.0
249,0,6.0,22.0,0.0
250,4,0.0,0.0,0.0
251,0,40.0,50.0,0.0
252,10,0.0,0.0,0.0
253,16,0.0,0.0,0.0
254,29,0.0,0.0,0.0
255,28,0.0,0.0,0.0
256,15,0.0,0.0,0.0
257,8,0.0,0.0,0.0
258,6,0.0,0.0,0.0
259,28,0.0,0.0,0.0
260,11,0.0,0.0,0.0
261,2,0.0,0.0,0.0
262,25,12.0,0.0,0.0
263,2,0.0,0.0,0.0
264,21,0.0,0.0,0.0
265,15,0.0,0.0,0.0
266,21,0.0,0.0,0.0
267,2,0.0,0.0,0.0
268,8,0.0,0.0,0.0
269,5,0.0,0.0,0.0
270,31,22.0,0.0,0.0
271,3,0.0,0.0,0.0
272,14,0.0,0.0,0.0
273,2,0.0,0.0,0.0
274,16,0.0,0.0,0.0
275,14,0.0,0.0,0.0
276,10,0.0,0.0,0.0
277,2,0.0,0.0,0.0
278,3,0.0,0.0,0.0
279,44,25.0,0.0,0.0
280,4,0.0,0.0,0.0
281,31,14.0,0.0,0.0
282,30,27.0,0.0,0.0
283,0,47.0,59.0,0.0
284,7,0.0,0.0,0.0
285,0,24.0,37.0,88.0
286,4,0.0,0.0,0.0
287,8,0.0,0.0,0.0
288,48,0.0,0.0,0.0
289,68,20.0,0.0,0.0
290,3,0.0,0.0,0.0
291,75,17.0,42.0,0.0
292,0,57.0,89.0,0.0
293,0,10.0,54.0,0.0
294,2,0.0,0.0,0.0
295,49,28.0,0.0,0.0
296,16,0.0,0.0,0.0
297,68,0.0,0.0,0.0
298,5,0.0,0.0,0.0
299,7,0.0,0.0,0.0
300,13,0.0,0.0,0.0
301,2,0.0,0.0,0.0
302,26,0.0,0.0,0.0
303,40,24.0,0.0,0.0
304,97,18.0,43.0,0.0
305,46,26.0,0.0,0.0
306,6,0.0,0.0,0.0
307,8,0.0,0.0,0.0
308,4,0.0,0.0,0.0
309,0,9.0,22.0,0.0
310,14,0.0,0.0,0.0
311,6,0.0,0.0,0.0
312,19,0.0,0.0,0.0
313,0,37.0,52.0,100.0
314,52,31.0,0.0,0.0
315,95,76.0,0.0,0.0
316,11,0.0,0.0,0.0
317,8,0.0,0.0,0.0
318,9,0.0,0.0,0.0
319,0,12.0,24.0,0.0
320,2,0.0,0.0,0.0
321,34,0.0,0.0,0.0
322,18,0.0,0.0,0.0
323,0,19.0,81.0,0.0
324,6,0.0,0.0,0.0
325,0,34.0,59.0,0.0
326,11,0.0,0.0,0.0
327,37,0.0,0.0,0.0
328,2,0.0,0.0,0.0
329,23,0.0,0.0,0.0
330,0,12.0,31.0,0.0
331,34,0.0,0.0,0.0
332,6,0.0,0.0,0.0
333,92,14.0,0.0,0.0
334,48,35.0,0.0,0.0
335,91,76.0,0.0,0.0
336,22,0.0,0.0,0.0
337,12,0.0,0.0,0.0
338,2,0.0,0.0,0.0
339,64,34.0,56.0,0.0
340,0,40.0,98.0,0.0
341,19,0.0,0.0,0.0
342,27,0.0,0.0,0.0
343,32,17.0,0.0,0.0
344,10,0.0,0.0,0.0
345,2,0.0,0.0,0.0
346,10,0.0,0.0,0.0
347,17,0.0,0.0,0.0
348,2,0.0,0.0,0.0
349,2,0.0,0.0,0.0
350,75,20.0,44.0,0.0
351,5,0.0,0.0,0.0
352,20,0.0,0.0,0.0
353,0,93.0,0.0,0.0
354,28,17.0,0.0,0.0
355,13,0.0,0.0,0.0
356,41,0.0,0.0,0.0
357,8,0.0,0.0,0.0
358,29,0.0,0.0,0.0
359,4,0.0,0.0,0.0
360,36,0.0,0.0,0.0
361,16,0.0,0.0,0.0
362,55,13.0,0.0,0.0
363,78,31.0,44.0,0.0
364,19,0.0,0.0,0.0
365,11,0.0,0.0,0.0
366,22,0.0,0.0,0.0
367,6,0.0,0.0,0.0
368,64,18.0,25.0,0.0
369,0,32.0,86.0,0.0
370,7,0.0,0.0,0.0
371,2,0.0,0.0,0.0
372,2,0.0,0.0,0.0
373,2,0.0,0.0,0.0
374,0,29.0,87.0,0.0
375,4,0.0,0.0,0.0
376,0,38.0,49.0,0.0
377,7,0.0,0.0,0.0
378,15,0.0,0.0,0.0
379,23,0.0,0.0,0.0
380,0,11.0,0.0,0.0
381,12,0.0,0.0,0.0
382,54,30.0,0.0,0.0
383,29,24.0,0.0,0.0
384,6,0.0,0.0,0.0
385,2,0.0,0.0,0.0
386,100,43.0,0.0,0.0
387,55,0.0,0.0,0.0
388,2,0.0,0.0,0.0
389,5,0.0,0.0,0.0
390,20,0.0,0.0,0.0
391,2,0.0,0.0,0.0
392,34,23.0,0.0,0.0
393,33,21.0,0.0,0.0
394,33,17.0,0.0,0.0
395,47,17.0,0.0,0.0
396,30,0.0,0.0,0.0
397,81,17.0,58.0,0.0
398,7,0.0,0.0,0.0
399,2,0.0,0.0,0.0
400,19,0.0,0.0,0.0
401,29,0.0,0.0,0.0
402,4,0.0,0.0,0.0
403,54,37.0,0.0,0.0
404,11,0.0,0.0,0.0
405,6,0.0,0.0,0.0
406,25,0.0,0.0,0.0
407,41,0.0,0.0,0.0
408,5,0.0,0.0,0.0
409,20,0.0,0.0,0.0
410,32,0.0,0.0,0.0
411,0,16.0,67.0,0.0
412,12,0.0,0.0,0.0
413,5,0.0,0.0,0.0
414,11,0.0,0.0,0.0
415,7,0.0,0.0,0.0
416,38,20.0,0.0,0.0
417,28,14.0,0.0,0.0
418,17,0.0,0.0,0.0
419,31,0.0,0.0,0.0
420,10,0.0,0.0,0.0
421,19,0.0,0.0,0.0
422,6,0.0,0.0,0.0
423,1,0.0,0.0,0.0
424,26,12.0,0.0,0.0
425,3,0.0,0.0,0.0
426,9,0.0,0.0,0.0
427,90,18.0,44.0,0.0
428,55,0.0,0.0,0.0
429,12,0.0,0.0,0.0
430,90,17.0,55.0,0.0
431,7,0.0,0.0,0.0
432,4,0.0,0.0,0.0
433,8,0.0,0.0,0.0
434,5,0.0,0.0,0.0
435,25,0.0,0.0,0.0
436,32,0.0,0.0,0.0
437,0,23.0,54.0,0.0
438,3,0.0,0.0,0.0
439,75,22.0,58.0,0.0
440,6,0.0,0.0,0.0
441,41,0.0,0.0,0.0
442,0,46.0,62.0,0.0
443,45,18.0,37.0,0.0
444,11,0.0,0.0,0.0
445,7,0.0,0.0,0.0
446,0,25.0,46.0,95.0
447,5,0.0,0.0,0.0
448,4,0.0,0.0,0.0
449,35,0.0,0.0,0.0
450,0,34.0,65.0,0.0
451,14,0.0,0.0,0.0
452,5,0.0,0.0,0.0
453,4,0.0,0.0,0.0
454,48,0.0,0.0,0.0
455,62,16.0,0.0,0.0
456,34,0.0,0.0,0.0
457,20,0.0,0.0,0.0
458,16,0.0,0.0,0.0
459,45,40.0,0.0,0.0
460,76,30.0,0.0,0.0
461,0,11.0,23.0,95.0
462,0,32.0,48.0,0.0
463,4,0.0,0.0,0.0
464,6,0.0,0.0,0.0
465,21,0.0,0.0,0.0
466,3,0.0,0.0,0.0
467,37,22.0,0.0,0.0
468,29,0.0,0.0,0.0
469,62,49.0,0.0,0.0
470,17,0.0,0.0,0.0
471,0,13.0,24.0,79.0
472,0,23.0,28.0,98.0
473,6,0.0,0.0,0.0
474,3,0.0,0.0,0.0
475,5,0.0,0.0,0.0
476,17,0.0,0.0,0.0
477,11,0.0,0.0,0.0
478,8,0.0,0.0,0.0
479,13,0.0,0.0,0.0
480,14,0.0,0.0,0.0
481,5,0.0,0.0,0.0
482,4,0.0,0.0,0.0
483,11,0.0,0.0,0.0
484,32,0.0,0.0,0.0
485,14,0.0,0.0,0.0
486,10,0.0,0.0,0.0
487,5,0.0,0.0,0.0
488,0,16.0,21.0,0.0
489,17,0.0,0.0,0.0
490,0,38.0,58.0,0.0
491,17,0.0,0.0,0.0
492,48,43.0,0.0,0.0
493,0,16.0,74.0,0.0
494,3,0.0,0.0,0.0
495,38,18.0,0.0,0.0
496,5,0.0,0.0,0.0
497,28,0.0,0.0,0.0
498,18,0.0,0.0,0.0
499,0,34.0,70.0,0.0
500,2,0.0,0.0,0.0
