,data_0x,data_3x,data_5x,data_10x
272,5,3.0,0.0,0.0
273,2,0.0,0.0,0.0
274,37,7.0,8.0,0.0
275,9,4.0,5.0,0.0
276,7,0.0,0.0,0.0
277,2,0.0,0.0,0.0
278,5,0.0,0.0,0.0
279,9,0.0,0.0,0.0
280,7,2.0,0.0,0.0
281,16,0.0,0.0,0.0
282,11,0.0,0.0,0.0
283,8,0.0,0.0,0.0
284,5,0.0,0.0,0.0
285,5,0.0,0.0,0.0
286,8,0.0,0.0,0.0
287,15,7.0,0.0,0.0
288,5,0.0,0.0,0.0
289,3,0.0,0.0,0.0
290,6,0.0,0.0,0.0
291,3,0.0,0.0,0.0
292,4,0.0,0.0,0.0
293,3,0.0,0.0,0.0
294,2,0.0,0.0,0.0
295,16,7.0,9.0,0.0
296,5,0.0,0.0,0.0
297,31,4.0,26.0,0.0
298,5,0.0,0.0,0.0
299,1,0.0,0.0,0.0
300,5,0.0,0.0,0.0
301,19,13.0,14.0,0.0
302,5,0.0,0.0,0.0
303,3,0.0,0.0,0.0
304,4,0.0,0.0,0.0
305,95,2.0,3.0,4.0
306,2,0.0,0.0,0.0
307,7,0.0,0.0,0.0
308,14,2.0,4.0,5.0
309,8,6.0,0.0,0.0
310,11,0.0,0.0,0.0
311,4,0.0,0.0,0.0
312,6,2.0,0.0,0.0
313,3,0.0,0.0,0.0
314,2,0.0,0.0,0.0
315,3,0.0,0.0,0.0
316,15,0.0,0.0,0.0
317,6,0.0,0.0,0.0
318,2,0.0,0.0,0.0
319,6,0.0,0.0,0.0
320,39,2.0,3.0,0.0
321,2,0.0,0.0,0.0
322,13,0.0,0.0,0.0
323,3,0.0,0.0,0.0
324,4,0.0,0.0,0.0
325,17,8.0,9.0,0.0
326,9,0.0,0.0,0.0
327,4,0.0,0.0,0.0
328,15,2.0,0.0,0.0
329,10,8.0,0.0,0.0
330,5,2.0,0.0,0.0
331,2,0.0,0.0,0.0
332,13,7.0,8.0,0.0
333,3,0.0,0.0,0.0
334,3,0.0,0.0,0.0
335,4,0.0,0.0,0.0
336,3,0.0,0.0,0.0
337,6,0.0,0.0,0.0
338,6,0.0,0.0,0.0
339,8,0.0,0.0,0.0
340,2,0.0,0.0,0.0
341,8,0.0,0.0,0.0
342,2,0.0,0.0,0.0
343,14,0.0,0.0,0.0
344,4,0.0,0.0,0.0
345,6,2.0,3.0,0.0
346,1,0.0,0.0,0.0
347,29,0.0,0.0,0.0
348,21,2.0,3.0,4.0
349,5,0.0,0.0,0.0
350,8,0.0,0.0,0.0
351,5,0.0,0.0,0.0
352,8,3.0,0.0,0.0
353,3,0.0,0.0,0.0
354,1,0.0,0.0,0.0
355,8,0.0,0.0,0.0
356,2,0.0,0.0,0.0
357,5,0.0,0.0,0.0
358,6,0.0,0.0,0.0
359,4,0.0,0.0,0.0
360,2,0.0,0.0,0.0
361,20,5.0,0.0,0.0
362,3,0.0,0.0,0.0
363,10,0.0,0.0,0.0
364,18,4.0,11.0,0.0
365,14,11.0,0.0,0.0
366,3,0.0,0.0,0.0
367,27,2.0,3.0,17.0
368,4,0.0,0.0,0.0
369,41,3.0,5.0,29.0
370,3,0.0,0.0,0.0
371,7,0.0,0.0,0.0
372,3,0.0,0.0,0.0
373,2,0.0,0.0,0.0
374,12,5.0,5.0,0.0
375,3,0.0,0.0,0.0
376,1,0.0,0.0,0.0
377,5,0.0,0.0,0.0
378,6,0.0,0.0,0.0
379,5,0.0,0.0,0.0
380,3,0.0,0.0,0.0
381,3,0.0,0.0,0.0
382,8,0.0,0.0,0.0
383,28,0.0,0.0,0.0
384,13,0.0,0.0,0.0
385,3,0.0,0.0,0.0
386,3,0.0,0.0,0.0
387,6,0.0,0.0,0.0
388,18,4.0,9.0,0.0
389,20,7.0,11.0,18.0
390,9,0.0,0.0,0.0
391,14,3.0,4.0,5.0
392,21,5.0,16.0,17.0
393,43,6.0,7.0,0.0
394,5,0.0,0.0,0.0
395,6,0.0,0.0,0.0
396,6,4.0,0.0,0.0
397,56,5.0,16.0,26.0
398,2,0.0,0.0,0.0
399,3,0.0,0.0,0.0
400,7,0.0,0.0,0.0
401,64,3.0,11.0,13.0
402,9,0.0,0.0,0.0
403,19,9.0,11.0,0.0
404,5,0.0,0.0,0.0
405,10,2.0,0.0,0.0
406,5,3.0,0.0,0.0
407,8,0.0,0.0,0.0
408,19,3.0,5.0,0.0
409,10,0.0,0.0,0.0
410,6,0.0,0.0,0.0
411,7,0.0,0.0,0.0
412,8,0.0,0.0,0.0
413,22,0.0,0.0,0.0
414,35,29.0,0.0,0.0
415,3,0.0,0.0,0.0
416,36,8.0,10.0,11.0
417,11,3.0,0.0,0.0
418,14,0.0,0.0,0.0
419,1,0.0,0.0,0.0
420,9,0.0,0.0,0.0
421,6,0.0,0.0,0.0
422,6,2.0,0.0,0.0
423,11,0.0,0.0,0.0
424,8,0.0,0.0,0.0
425,3,0.0,0.0,0.0
426,10,2.0,3.0,0.0
427,4,0.0,0.0,0.0
428,6,0.0,0.0,0.0
429,2,0.0,0.0,0.0
430,2,0.0,0.0,0.0
431,3,0.0,0.0,0.0
432,11,0.0,0.0,0.0
433,10,0.0,0.0,0.0
434,7,0.0,0.0,0.0
435,5,0.0,0.0,0.0
436,4,0.0,0.0,0.0
437,6,0.0,0.0,0.0
438,7,3.0,0.0,0.0
439,3,0.0,0.0,0.0
440,2,0.0,0.0,0.0
441,16,0.0,0.0,0.0
442,2,0.0,0.0,0.0
443,4,0.0,0.0,0.0
444,15,2.0,0.0,0.0
445,23,0.0,0.0,0.0
446,12,0.0,0.0,0.0
447,1,0.0,0.0,0.0
448,2,0.0,0.0,0.0
449,31,16.0,0.0,0.0
450,4,0.0,0.0,0.0
451,9,0.0,0.0,0.0
452,2,0.0,0.0,0.0
453,4,0.0,0.0,0.0
454,2,0.0,0.0,0.0
455,14,7.0,0.0,0.0
456,13,0.0,0.0,0.0
457,22,0.0,0.0,0.0
458,3,0.0,0.0,0.0
459,9,0.0,0.0,0.0
460,11,3.0,0.0,0.0
461,9,4.0,0.0,0.0
462,8,0.0,0.0,0.0
463,2,0.0,0.0,0.0
464,2,0.0,0.0,0.0
465,7,2.0,0.0,0.0
466,23,6.0,7.0,0.0
467,3,0.0,0.0,0.0
468,3,0.0,0.0,0.0
469,22,11.0,0.0,0.0
470,2,0.0,0.0,0.0
471,8,0.0,0.0,0.0
472,12,0.0,0.0,0.0
473,5,0.0,0.0,0.0
474,13,0.0,0.0,0.0
475,5,0.0,0.0,0.0
476,5,2.0,0.0,0.0
477,33,12.0,14.0,22.0
478,5,0.0,0.0,0.0
479,5,0.0,0.0,0.0
480,1,0.0,0.0,0.0
481,3,0.0,0.0,0.0
482,4,0.0,0.0,0.0
483,9,0.0,0.0,0.0
484,10,0.0,0.0,0.0
485,13,0.0,0.0,0.0
486,2,0.0,0.0,0.0
487,2,0.0,0.0,0.0
488,2,0.0,0.0,0.0
489,12,0.0,0.0,0.0
490,4,0.0,0.0,0.0
491,9,0.0,0.0,0.0
492,7,0.0,0.0,0.0
493,13,0.0,0.0,0.0
494,14,8.0,9.0,0.0
495,3,0.0,0.0,0.0
496,6,0.0,0.0,0.0
497,4,0.0,0.0,0.0
498,2,0.0,0.0,0.0
499,5,0.0,0.0,0.0
500,8,0.0,0.0,0.0
