,data_0x,data_3x,data_5x,data_10x
329,22,0.0,0.0,0.0
330,36,0.0,0.0,0.0
331,9,0.0,0.0,0.0
332,15,0.0,0.0,0.0
333,0,17.0,0.0,0.0
334,0,32.0,0.0,0.0
335,0,41.0,85.0,0.0
336,58,0.0,0.0,0.0
337,56,0.0,0.0,0.0
338,41,0.0,0.0,0.0
339,10,0.0,0.0,0.0
340,14,0.0,0.0,0.0
341,83,10.0,0.0,0.0
342,15,0.0,0.0,0.0
343,14,0.0,0.0,0.0
344,32,0.0,0.0,0.0
345,0,20.0,0.0,0.0
346,0,0.0,0.0,0.0
347,19,0.0,0.0,0.0
348,44,0.0,0.0,0.0
349,0,51.0,0.0,0.0
350,28,0.0,0.0,0.0
351,0,9.0,0.0,0.0
352,29,0.0,0.0,0.0
353,28,0.0,0.0,0.0
354,7,0.0,0.0,0.0
355,24,0.0,0.0,0.0
356,83,0.0,0.0,0.0
357,27,0.0,0.0,0.0
358,37,0.0,0.0,0.0
359,6,0.0,0.0,0.0
360,8,0.0,0.0,0.0
361,23,0.0,0.0,0.0
362,9,0.0,0.0,0.0
363,40,0.0,0.0,0.0
364,19,0.0,0.0,0.0
365,23,0.0,0.0,0.0
366,10,0.0,0.0,0.0
367,0,23.0,0.0,0.0
368,14,0.0,0.0,0.0
369,8,0.0,0.0,0.0
370,29,0.0,0.0,0.0
371,9,0.0,0.0,0.0
372,0,4.0,14.0,0.0
373,24,0.0,0.0,0.0
374,0,19.0,86.0,0.0
375,23,0.0,0.0,0.0
376,43,0.0,0.0,0.0
377,0,59.0,0.0,0.0
378,17,0.0,0.0,0.0
379,0,0.0,0.0,0.0
380,36,0.0,0.0,0.0
381,6,0.0,0.0,0.0
382,18,0.0,0.0,0.0
383,11,0.0,0.0,0.0
384,83,4.0,0.0,0.0
385,100,11.0,0.0,0.0
386,21,0.0,0.0,0.0
387,11,0.0,0.0,0.0
388,96,0.0,0.0,0.0
389,16,0.0,0.0,0.0
390,29,0.0,0.0,0.0
391,31,0.0,0.0,0.0
392,65,0.0,0.0,0.0
393,8,0.0,0.0,0.0
394,13,0.0,0.0,0.0
395,75,24.0,0.0,0.0
396,21,0.0,0.0,0.0
397,0,37.0,0.0,0.0
398,67,25.0,0.0,0.0
399,72,0.0,0.0,0.0
400,10,0.0,0.0,0.0
401,20,0.0,0.0,0.0
402,0,10.0,31.0,51.0
403,15,0.0,0.0,0.0
404,10,0.0,0.0,0.0
405,12,0.0,0.0,0.0
406,19,0.0,0.0,0.0
407,0,14.0,0.0,0.0
408,89,0.0,0.0,0.0
409,0,34.0,59.0,0.0
410,18,0.0,0.0,0.0
411,39,0.0,0.0,0.0
412,63,0.0,0.0,0.0
413,13,0.0,0.0,0.0
414,0,88.0,0.0,0.0
415,0,33.0,0.0,0.0
416,12,0.0,0.0,0.0
